book_title,isbn,isbn13,asin,year_first_published,author,num_pages,genres,num_ratings,average_rating,rating_distribution
The Story in the Stars,1936835045,9781936835041,1936835045,2011.0,Yvonne   Anderson,282,"['Christian', 'Science Fiction', 'Fiction', 'Science Fiction Fantasy']",48,4.46,"{'5 Stars': 31, '4 Stars': 12, '3 Stars': 3, '2 Stars': 0, '1 Star': 2}"
Area 187: Almost Hell,isbn not found,isbn13 not found,B00572LRBC,2011.0,Eric R. Lowther,620,"['Zombies', 'Horror', 'Fiction', 'Science Fiction', 'Dystopia']",770,4.05,"{'5 Stars': 333, '4 Stars': 236, '3 Stars': 133, '2 Stars': 45, '1 Star': 23}"
Starters,0385742371,9780385742375,0385742371,2012.0,Lissa Price,352,"['Young Adult', 'Dystopia', 'Science Fiction', 'Fantasy', 'Fiction', 'Romance', 'Post Apocalyptic']",45049,3.88,"{'5 Stars': 13983, '4 Stars': 16639, '3 Stars': 10578, '2 Stars': 2906, '1 Star': 943}"
Icons,0316205184,9780316205184,0316205184,2013.0,Margaret Stohl,428,"['Young Adult', 'Dystopia', 'Science Fiction', 'Aliens', 'Fantasy', 'Post Apocalyptic', 'Romance']",8091,3.4,"{'5 Stars': 1609, '4 Stars': 2229, '3 Stars': 2556, '2 Stars': 1187, '1 Star': 510}"
Historias de Terramar I: Un mago en Terramar / Las Tumbas de Atuan,8445074776,9788445074770,8445074776,1968.0,Ursula K. Le Guin,379,"['Fantasy', 'Fiction', 'Spanish Literature', 'Classics', 'Science Fiction', 'Magic', 'Epic Fantasy']",1097,4.03,"{'5 Stars': 391, '4 Stars': 421, '3 Stars': 225, '2 Stars': 48, '1 Star': 12}"
Gift of Magic,0425245209,9780425245200,0425245209,2012.0,Lynn Kurland,310,"['Fantasy', 'Fantasy Romance', 'Magic', 'Romance', 'Science Fiction Fantasy', 'Epic Fantasy', 'Historical']",1348,4.04,"{'5 Stars': 503, '4 Stars': 465, '3 Stars': 315, '2 Stars': 56, '1 Star': 9}"
Bimbos of the Death Sun,0880384557,9780880384551,B001DQSK3Y,1987.0,Sharyn McCrumb,228,"['Mystery', 'Fiction', 'Humor', 'Science Fiction', 'Fantasy', 'Mystery Thriller', 'Cozy']",2805,3.71,"{'5 Stars': 716, '4 Stars': 964, '3 Stars': 805, '2 Stars': 233, '1 Star': 87}"
Darth Plagueis,isbn not found,isbn13 not found,B0051ANRMW,2012.0,James Luceno,461,"['Star Wars', 'Science Fiction', 'Fiction', 'Fantasy', 'Audiobook', 'Space Opera', 'Novels']",32600,4.19,"{'5 Stars': 14158, '4 Stars': 11911, '3 Stars': 5231, '2 Stars': 1044, '1 Star': 256}"
The World of the Hunger Games,0545425123,9780545425124,0545425123,2012.0,Kate Egan,192,"['Young Adult', 'Dystopia', 'Fantasy', 'Science Fiction', 'Fiction', 'Romance', 'Film']",20102,4.48,"{'5 Stars': 13533, '4 Stars': 3681, '3 Stars': 2147, '2 Stars': 503, '1 Star': 238}"
Winter of Fire,0590452894,9780590452892,0590452894,1992.0,Sherryl Jordan,321,"['Fantasy', 'Young Adult', 'Fiction', 'Dystopia', 'Young Adult Fantasy', 'Science Fiction Fantasy', 'Science Fiction']",2668,4.31,"{'5 Stars': 1447, '4 Stars': 760, '3 Stars': 339, '2 Stars': 85, '1 Star': 37}"
Secret Sacrament,0689860455,9780689860454,0689860455,1996.0,Sherryl Jordan,382,"['Fantasy', 'Young Adult', 'Fiction', 'Young Adult Fantasy', 'Romance', 'Magic', 'Science Fiction Fantasy']",819,3.95,"{'5 Stars': 304, '4 Stars': 263, '3 Stars': 181, '2 Stars': 48, '1 Star': 23}"
Touch,1937044459,9781937044459,1937044459,2011.0,Jus Accardo,284,"['Young Adult', 'Paranormal', 'Fantasy', 'Romance', 'Paranormal Romance', 'Supernatural', 'Science Fiction']",14764,3.8,"{'5 Stars': 4685, '4 Stars': 4763, '3 Stars': 3512, '2 Stars': 1218, '1 Star': 586}"
High Wizardry,0552526517,9780552526517,0552526517,1990.0,Diane Duane,236,"['Fantasy', 'Young Adult', 'Fiction', 'Magic', 'Urban Fantasy', 'Science Fiction', 'Middle Grade']",11288,4.06,"{'5 Stars': 4352, '4 Stars': 3984, '3 Stars': 2370, '2 Stars': 469, '1 Star': 113}"
The Guardian of Isis,0887765092,9780887765094,0887765092,1982.0,Monica Hughes,216,"['Science Fiction', 'Young Adult', 'Canada', 'Fiction', 'Fantasy', 'Childrens', 'Middle Grade']",417,3.82,"{'5 Stars': 91, '4 Stars': 187, '3 Stars': 115, '2 Stars': 20, '1 Star': 4}"
Devil on My Back,0862031648,9780862031640,0862031648,1984.0,Monica Hughes,170,"['Science Fiction', 'Young Adult', 'Dystopia', 'Fiction', 'Childrens', 'Canada', 'Middle Grade']",438,4.12,"{'5 Stars': 163, '4 Stars': 186, '3 Stars': 71, '2 Stars': 14, '1 Star': 4}"
The Book of Dave,1596911239,9781596911239,1596911239,2006.0,Will Self,496,"['Fiction', 'Science Fiction', 'Dystopia', 'Post Apocalyptic', 'Fantasy', 'Novels', 'Contemporary']",3664,3.5700000000000003,"{'5 Stars': 835, '4 Stars': 1270, '3 Stars': 953, '2 Stars': 371, '1 Star': 235}"
The Ghost Ship,isbn not found,isbn13 not found,B00589X8CK,2011.0,Gerrie Ferris Finger,323,"['Paranormal', 'Fiction', 'Romance', 'Mystery', 'Fantasy', 'Historical', 'Science Fiction']",147,3.5,"{'5 Stars': 39, '4 Stars': 36, '3 Stars': 43, '2 Stars': 18, '1 Star': 11}"
"Tierra del Fuego, Colony Ship; Parting Shots",1608448037,9781608448036,1608448037,2011.0,Caron Cro,264,"['Science Fiction', 'LGBT']",19,4.05,"{'5 Stars': 9, '4 Stars': 6, '3 Stars': 1, '2 Stars': 2, '1 Star': 1}"
The Hour of the Time,isbn not found,isbn13 not found,B0DM9PZWCB,2011.0,Vincent Hobbes,15,"['Short Stories', 'Horror', 'Fiction', 'Science Fiction Fantasy', 'Dystopia', 'Science Fiction', 'Suspense']",397,3.44,"{'5 Stars': 82, '4 Stars': 114, '3 Stars': 117, '2 Stars': 63, '1 Star': 21}"
The Rhinoceros Who Quoted Nietzsche and Other Odd Acquaintances,1892391090,9781892391094,1892391090,1997.0,Peter S. Beagle,186,"['Fantasy', 'Short Stories', 'Fiction', 'Collections', 'Anthologies', 'Science Fiction Fantasy', 'Speculative Fiction']",409,4.1,"{'5 Stars': 144, '4 Stars': 175, '3 Stars': 78, '2 Stars': 10, '1 Star': 2}"
The Innkeeper's Song,0451452887,9780451452887,0451452887,1993.0,Peter S. Beagle,346,"['Fantasy', 'Fiction', 'High Fantasy', 'Science Fiction Fantasy', 'Romance', 'Speculative Fiction', 'Magic']",2581,3.9,"{'5 Stars': 829, '4 Stars': 937, '3 Stars': 606, '2 Stars': 152, '1 Star': 57}"
The True Meaning of Smekday,0786849002,9780786849000,0786849002,2007.0,Adam Rex,426,"['Science Fiction', 'Middle Grade', 'Young Adult', 'Humor', 'Fiction', 'Fantasy', 'Audiobook']",9860,4.1,"{'5 Stars': 4072, '4 Stars': 3490, '3 Stars': 1669, '2 Stars': 436, '1 Star': 193}"
Facial Justice,0241901685,9780241901687,0241901685,1960.0,L.P. Hartley,263,"['Fiction', 'Dystopia', 'Science Fiction', 'Classics', '20th Century', 'Novels', 'Fantasy']",315,3.39,"{'5 Stars': 41, '4 Stars': 107, '3 Stars': 114, '2 Stars': 41, '1 Star': 12}"
Nevermore,0316101842,9780316101844,0316101842,2012.0,James  Patterson,368,"['Young Adult', 'Fantasy', 'Science Fiction', 'Fiction', 'Romance', 'Adventure', 'Paranormal']",39280,3.89,"{'5 Stars': 16394, '4 Stars': 9818, '3 Stars': 7436, '2 Stars': 3520, '1 Star': 2112}"
The Iron Man,0571226124,9780571226122,0571226124,1968.0,Ted Hughes,63,"['Fiction', 'Childrens', 'Science Fiction', 'Fantasy', 'Classics', 'Middle Grade', 'Novels']",12253,3.87,"{'5 Stars': 3918, '4 Stars': 4176, '3 Stars': 3086, '2 Stars': 830, '1 Star': 243}"
Tempus,0988755068,9780988755062,0988755068,1987.0,Janet E. Morris,302,"['Fantasy', 'Fiction', 'Short Stories', 'Science Fiction', 'Sword and Sorcery']",261,4.15,"{'5 Stars': 114, '4 Stars': 90, '3 Stars': 43, '2 Stars': 11, '1 Star': 3}"
The Outworlder,1463531583,9781463531584,1463531583,2011.0,S.K. Valenzuela,304,"['Fantasy', 'Science Fiction', 'Fiction']",130,3.54,"{'5 Stars': 34, '4 Stars': 38, '3 Stars': 30, '2 Stars': 20, '1 Star': 8}"
A Scientific Romance,0312199996,9780312199999,0312199996,1997.0,Ronald Wright,352,"['Science Fiction', 'Fiction', 'Time Travel', 'Science Fiction Fantasy', 'Steampunk', 'Speculative Fiction', 'Dystopia']",620,3.65,"{'5 Stars': 144, '4 Stars': 229, '3 Stars': 166, '2 Stars': 48, '1 Star': 33}"
The Humanoids,0312852533,9780312852535,0312852533,1948.0,Jack Williamson,299,"['Science Fiction', 'Fiction', 'Robots', 'Classics', 'Science Fiction Fantasy', 'Collections', 'Space Opera']",1247,3.74,"{'5 Stars': 309, '4 Stars': 433, '3 Stars': 398, '2 Stars': 81, '1 Star': 26}"
Forty Thousand in Gehenna,0932096263,9780932096265,0932096263,1983.0,C.J. Cherryh,316,"['Science Fiction', 'Fiction', 'Space Opera', 'Aliens', 'Fantasy', 'Science Fiction Fantasy', 'Space']",2161,3.8,"{'5 Stars': 545, '4 Stars': 824, '3 Stars': 632, '2 Stars': 139, '1 Star': 21}"
The Pride of Chanur,0886772923,9780886772925,0886772923,1981.0,C.J. Cherryh,223,"['Science Fiction', 'Fiction', 'Space Opera', 'Fantasy', 'Aliens', 'Science Fiction Fantasy', 'Space']",7604,3.94,"{'5 Stars': 2570, '4 Stars': 2683, '3 Stars': 1817, '2 Stars': 424, '1 Star': 110}"
Memory Blank,0441524176,9780441524174,0441524176,1986.0,John E. Stith,230,['Science Fiction'],82,3.84,"{'5 Stars': 24, '4 Stars': 26, '3 Stars': 28, '2 Stars': 3, '1 Star': 1}"
The High-Tech Knight,0345327632,9780345327635,0345327632,1989.0,Leo Frankowski,247,"['Science Fiction', 'Time Travel', 'Fiction', 'Alternate History', 'Fantasy', 'Military Fiction', 'Historical Fiction']",1076,4.04,"{'5 Stars': 377, '4 Stars': 429, '3 Stars': 217, '2 Stars': 40, '1 Star': 13}"
"No.6, Volume 1",4062755238,9784062755238,4062755238,2003.0,Atsuko Asano,224,"['Manga', 'Light Novel', 'Science Fiction', 'Dystopia', 'Japanese Literature', 'LGBT', 'Young Adult']",1791,4.34,"{'5 Stars': 933, '4 Stars': 592, '3 Stars': 221, '2 Stars': 36, '1 Star': 9}"
Partners In Necessity,1592221181,9781592221189,1592221181,2000.0,Sharon Lee,856,"['Science Fiction', 'Space Opera', 'Fantasy', 'Romance', 'Fiction', 'Science Fiction Fantasy', 'Adventure']",1059,4.47,"{'5 Stars': 655, '4 Stars': 280, '3 Stars': 100, '2 Stars': 19, '1 Star': 5}"
Red Storm,0615464653,9780615464657,0615464653,2011.0,Frank Luna,287,['Science Fiction'],190,4.13,"{'5 Stars': 83, '4 Stars': 65, '3 Stars': 30, '2 Stars': 7, '1 Star': 5}"
Pivot Point,0062117378,9780062117373,0062117378,2013.0,Kasie West,343,"['Young Adult', 'Paranormal', 'Fantasy', 'Romance', 'Science Fiction', 'Contemporary', 'Dystopia']",30059,4.07,"{'5 Stars': 11788, '4 Stars': 11333, '3 Stars': 4955, '2 Stars': 1284, '1 Star': 699}"
I Who Have Never Known Men,0380731819,9780380731817,0380731819,1995.0,Jacqueline Harpman,208,"['Fiction', 'Dystopia', 'Science Fiction', 'Book Club', 'Classics', 'Feminism', 'Audiobook']",251479,4.16,"{'5 Stars': 104378, '4 Stars': 96836, '3 Stars': 38247, '2 Stars': 9557, '1 Star': 2461}"
Babel-17,0839823282,9780839823285,0839823282,1966.0,Samuel R. Delany,192,"['Science Fiction', 'Fiction', 'Classics', 'Space Opera', 'Science Fiction Fantasy', 'Speculative Fiction', 'Audiobook']",19374,3.72,"{'5 Stars': 4729, '4 Stars': 7213, '3 Stars': 5296, '2 Stars': 1633, '1 Star': 503}"
Sarah Canary,0452286476,9780452286474,0452286476,1991.0,Karen Joy Fowler,304,"['Historical Fiction', 'Fiction', 'Science Fiction', 'Fantasy', 'Historical', 'Book Club', 'Literature']",1638,3.42,"{'5 Stars': 293, '4 Stars': 515, '3 Stars': 514, '2 Stars': 227, '1 Star': 89}"
A Phantom Enchantment,isbn not found,isbn13 not found,B00KN8ZPCM,2014.0,Eve Marie Mont,256,"['Romance', 'Young Adult', 'Fantasy', 'Time Travel', 'Historical Fiction', 'Retellings', 'Science Fiction']",217,3.34,"{'5 Stars': 45, '4 Stars': 57, '3 Stars': 64, '2 Stars': 29, '1 Star': 22}"
Somewhere Beneath Those Waves,1607013053,9781607013051,1607013053,2011.0,Sarah Monette,336,"['Fantasy', 'Short Stories', 'Horror', 'Fiction', 'Anthologies', 'Urban Fantasy', 'Science Fiction']",654,4.08,"{'5 Stars': 252, '4 Stars': 244, '3 Stars': 122, '2 Stars': 30, '1 Star': 6}"
Use of Weapons,185723135,9781857231359,185723135X,1990.0,Iain M. Banks,411,"['Science Fiction', 'Fiction', 'Space Opera', 'Cultural', 'Science Fiction Fantasy', 'Audiobook', 'Fantasy']",50890,4.16,"{'5 Stars': 21854, '4 Stars': 18280, '3 Stars': 8408, '2 Stars': 1877, '1 Star': 471}"
The Algebraist,1597800449,9781597800440,1597800449,2004.0,Iain M. Banks,434,"['Science Fiction', 'Fiction', 'Space Opera', 'Science Fiction Fantasy', 'Space', 'Audiobook', 'Speculative Fiction']",23764,4.04,"{'5 Stars': 8626, '4 Stars': 9246, '3 Stars': 4414, '2 Stars': 1085, '1 Star': 393}"
Year 50,1466155191,9781466155190,B00596V36K,2011.0,Geoff Bluske,306,"['Horror', 'Post Apocalyptic', 'Zombies', 'Science Fiction', 'Fiction', 'Dystopia']",163,3.56,"{'5 Stars': 33, '4 Stars': 59, '3 Stars': 48, '2 Stars': 12, '1 Star': 11}"
Excession,0553575376,9780553575378,0553575376,1996.0,Iain M. Banks,500,"['Science Fiction', 'Fiction', 'Space Opera', 'Cultural', 'Science Fiction Fantasy', 'Fantasy', 'Audiobook']",33195,4.2,"{'5 Stars': 14720, '4 Stars': 11955, '3 Stars': 5175, '2 Stars': 1057, '1 Star': 288}"
Feersum Endjinn,0553573586,9780553573589,0553573586,1994.0,Iain M. Banks,311,"['Science Fiction', 'Fiction', 'Fantasy', 'Space Opera', 'Cyberpunk', 'Banks', 'Novels']",11410,3.84,"{'5 Stars': 3403, '4 Stars': 4128, '3 Stars': 2814, '2 Stars': 784, '1 Star': 281}"
18% Gray,1613720785,9781613720783,1613720785,2011.0,Anne Tenino,280,"['M M Romance', 'Science Fiction', 'Romance', 'Military Fiction', 'Futuristic', 'Dystopia', 'Gay']",1559,3.66,"{'5 Stars': 338, '4 Stars': 610, '3 Stars': 418, '2 Stars': 136, '1 Star': 57}"
A Solid Core of Alpha,1613721420,9781613721421,1613721420,2011.0,Amy Lane,320,"['M M Romance', 'Science Fiction', 'Romance', 'Fantasy', 'Abuse', 'Audiobook', 'BDSM']",1681,3.97,"{'5 Stars': 618, '4 Stars': 586, '3 Stars': 322, '2 Stars': 125, '1 Star': 30}"
Look to Windward,0743421922,9780743421928,0743421922,2000.0,Iain M. Banks,496,"['Science Fiction', 'Fiction', 'Space Opera', 'Cultural', 'Science Fiction Fantasy', 'Space', 'Speculative Fiction']",28645,4.23,"{'5 Stars': 12160, '4 Stars': 11716, '3 Stars': 4048, '2 Stars': 526, '1 Star': 195}"
Inversions,074341196,9780743411967,074341196X,1998.0,Iain M. Banks,343,"['Science Fiction', 'Fiction', 'Fantasy', 'Space Opera', 'Cultural', 'Science Fiction Fantasy', 'Adventure']",19639,3.95,"{'5 Stars': 5872, '4 Stars': 8287, '3 Stars': 4414, '2 Stars': 848, '1 Star': 218}"
The Scarlet Plague,1556560370,9781556560378,1556560370,1912.0,Jack London,98,"['Classics', 'Fiction', 'Science Fiction', 'Post Apocalyptic', 'Dystopia', 'Horror', 'Short Stories']",13309,3.75,"{'5 Stars': 2940, '4 Stars': 5300, '3 Stars': 4045, '2 Stars': 848, '1 Star': 176}"
Blood in the Skies,1434432084,9781434432087,1434432084,2011.0,G.D. Falksen,266,"['Steampunk', 'Fantasy', 'Science Fiction', 'Fiction', 'Adventure', 'Post Apocalyptic', 'Young Adult']",247,3.72,"{'5 Stars': 89, '4 Stars': 60, '3 Stars': 54, '2 Stars': 27, '1 Star': 17}"
Assassin's Code,0312552203,9780312552206,0312552203,2012.0,Jonathan Maberry,422,"['Horror', 'Thriller', 'Fiction', 'Science Fiction', 'Audiobook', 'Vampires', 'Action']",7518,4.31,"{'5 Stars': 3497, '4 Stars': 2979, '3 Stars': 902, '2 Stars': 120, '1 Star': 20}"
The Zona,isbn not found,isbn13 not found,B0056A25BG,2012.0,Nathan L. Yocum,115,"['Post Apocalyptic', 'Science Fiction', 'Dystopia', 'Apocalyptic']",266,3.27,"{'5 Stars': 44, '4 Stars': 76, '3 Stars': 78, '2 Stars': 43, '1 Star': 25}"
Doomsday,0091943094,9780091943097,0091943094,2010.0,Graham  Brown,480,"['Thriller', 'Fiction', 'Adventure', 'Suspense', 'Science Fiction', 'Mystery', 'Action']",1712,4.01,"{'5 Stars': 577, '4 Stars': 682, '3 Stars': 361, '2 Stars': 76, '1 Star': 16}"
The Firebrand,0671641778,9780671641771,0671641778,1987.0,Marion Zimmer Bradley,530,"['Fantasy', 'Historical Fiction', 'Fiction', 'Mythology', 'Historical', 'Science Fiction Fantasy', 'Historical Fantasy']",11288,4.07,"{'5 Stars': 4451, '4 Stars': 3952, '3 Stars': 2243, '2 Stars': 456, '1 Star': 186}"
Renewal,isbn not found,isbn13 not found,B004YX8P4M,2011.0,J.F. Perkins,47,"['Post Apocalyptic', 'Science Fiction', 'Dystopia', 'Fiction', 'Apocalyptic']",531,3.75,"{'5 Stars': 150, '4 Stars': 181, '3 Stars': 134, '2 Stars': 49, '1 Star': 17}"
Screwing Up Time,isbn not found,isbn13 not found,B005CF7NSK,2011.0,C.M. Keller,265,"['Time Travel', 'Young Adult', 'Science Fiction', 'Fantasy']",87,3.94,"{'5 Stars': 29, '4 Stars': 35, '3 Stars': 15, '2 Stars': 5, '1 Star': 3}"
Shadows in Flight,0765332000,9780765332004,0765332000,2011.0,Orson Scott Card,237,"['Science Fiction', 'Fiction', 'Audiobook', 'Fantasy', 'Science Fiction Fantasy', 'Young Adult', 'Space']",21059,3.82,"{'5 Stars': 5772, '4 Stars': 7801, '3 Stars': 5714, '2 Stars': 1454, '1 Star': 318}"
Fast-Tracked,isbn not found,isbn13 not found,B005CIHDGY,2011.0,Tracy Rozzlynn,258,"['Dystopia', 'Young Adult', 'Science Fiction', 'Romance', 'Fiction', 'Mystery', 'Futuristic']",404,4.0,"{'5 Stars': 148, '4 Stars': 155, '3 Stars': 68, '2 Stars': 18, '1 Star': 15}"
Trinity,0615398693,9780615398693,0615398693,2011.0,Domenico Italo Composto-Hart,638,"['Fantasy', 'Science Fiction', 'Epic Fantasy', 'Dystopia', 'Young Adult', 'High Fantasy', 'Coming Of Age']",341,4.0,"{'5 Stars': 95, '4 Stars': 171, '3 Stars': 61, '2 Stars': 7, '1 Star': 7}"
This is Not a Test,0312656742,9780312656744,0312656742,2012.0,Courtney Summers,326,"['Young Adult', 'Zombies', 'Horror', 'Dystopia', 'Paranormal', 'Science Fiction', 'Post Apocalyptic']",15036,3.85,"{'5 Stars': 4537, '4 Stars': 5536, '3 Stars': 3477, '2 Stars': 1105, '1 Star': 381}"
Svavelvinter,9197794937,9789197794930,9197794937,2004.0,Erik Granström,497,"['Fantasy', 'Fiction', 'Swedish Literature', 'Novels', 'Science Fiction Fantasy']",404,3.52,"{'5 Stars': 79, '4 Stars': 140, '3 Stars': 121, '2 Stars': 39, '1 Star': 25}"
Hippocampus,isbn not found,isbn13 not found,B007OAF45U,2012.0,Tom Tancin,189,"['Science Fiction', 'Dystopia', 'Adventure', 'Young Adult', 'Mermaids', 'Teen']",129,3.4,"{'5 Stars': 35, '4 Stars': 21, '3 Stars': 41, '2 Stars': 24, '1 Star': 8}"
The Stories of Ray Bradbury,0394513355,9780394513355,0394513355,1980.0,Ray Bradbury,884,"['Short Stories', 'Science Fiction', 'Fiction', 'Fantasy', 'Classics', 'Horror', 'Literature']",5376,4.43,"{'5 Stars': 3061, '4 Stars': 1684, '3 Stars': 539, '2 Stars': 69, '1 Star': 23}"
The Veldt,0886821088,9780886821081,0886821088,1950.0,Ray Bradbury,45,"['Short Stories', 'Science Fiction', 'Classics', 'Fiction', 'Horror', 'School', 'Dystopia']",13543,4.14,"{'5 Stars': 5491, '4 Stars': 5204, '3 Stars': 2266, '2 Stars': 446, '1 Star': 136}"
The Smile,0886824664,9780886824662,0886824664,1952.0,Ray Bradbury,32,"['Short Stories', 'Science Fiction', 'Classics', 'Dystopia', 'Fiction', 'School']",281,3.95,"{'5 Stars': 97, '4 Stars': 98, '3 Stars': 65, '2 Stars': 18, '1 Star': 3}"
The Vintage Bradbury: The Greatest Stories by America's Most Distinguished Practioner of Speculative Fiction,0679729461,9780679729464,0679729461,1965.0,Ray Bradbury,329,"['Short Stories', 'Fiction', 'Science Fiction', 'Fantasy', 'Science Fiction Fantasy', 'Classics', 'Horror']",2158,4.33,"{'5 Stars': 1086, '4 Stars': 752, '3 Stars': 274, '2 Stars': 31, '1 Star': 15}"
Fury,141993595,9781419935954,141993595X,2011.0,Laurann Dohner,376,"['Paranormal', 'Romance', 'Paranormal Romance', 'Fantasy', 'Science Fiction', 'Shapeshifters', 'Adult']",34336,4.08,"{'5 Stars': 14675, '4 Stars': 11102, '3 Stars': 5944, '2 Stars': 1780, '1 Star': 835}"
Fearless,1406308625,9781406308624,1406308625,2007.0,Tim Lott,267,"['Young Adult', 'Dystopia', 'Science Fiction', 'Fiction', 'Fantasy', 'Middle Grade', 'Contemporary']",1367,3.86,"{'5 Stars': 470, '4 Stars': 441, '3 Stars': 302, '2 Stars': 106, '1 Star': 48}"
Blake's 7,0806511036,9780806511030,0806511036,1977.0,Trevor Hoyle,204,"['Science Fiction', 'Science Fiction Fantasy', 'Fiction', 'Media Tie In']",185,3.59,"{'5 Stars': 29, '4 Stars': 70, '3 Stars': 68, '2 Stars': 17, '1 Star': 1}"
Rebel Fay,0451461436,9780451461438,0451461436,2007.0,Barb Hendee,416,"['Fantasy', 'Vampires', 'Fiction', 'Dark Fantasy', 'Paranormal', 'Horror', 'Science Fiction Fantasy']",3291,4.03,"{'5 Stars': 1113, '4 Stars': 1303, '3 Stars': 753, '2 Stars': 102, '1 Star': 20}"
Mile 81,1451665601,9781451665604,1451665601,2011.0,Stephen        King,80,"['Horror', 'Fiction', 'Short Stories', 'Thriller', 'Fantasy', 'Audiobook', 'Science Fiction']",29431,3.67,"{'5 Stars': 6732, '4 Stars': 10177, '3 Stars': 9418, '2 Stars': 2429, '1 Star': 675}"
The Fractal Prince,isbn not found,isbn13 not found,B007NJPRRM,2012.0,Hannu Rajaniemi,320,"['Science Fiction', 'Fiction', 'Cyberpunk', 'Space Opera', 'Science Fiction Fantasy', 'Fantasy', 'Speculative Fiction']",9049,4.04,"{'5 Stars': 3199, '4 Stars': 3599, '3 Stars': 1791, '2 Stars': 361, '1 Star': 99}"
Saints Astray,1452651388,9781452651385,1452651388,2011.0,Jacqueline Carey,368,"['Fantasy', 'Science Fiction', 'Urban Fantasy', 'Fiction', 'LGBT', 'Romance', 'Queer']",3154,3.65,"{'5 Stars': 800, '4 Stars': 1043, '3 Stars': 837, '2 Stars': 349, '1 Star': 125}"
Tower of Dreams,0553580892,9780553580891,0553580892,1999.0,Jamil Nasir,240,"['Science Fiction', 'Fiction']",57,3.63,"{'5 Stars': 13, '4 Stars': 20, '3 Stars': 15, '2 Stars': 8, '1 Star': 1}"
Nocturnal,0307406342,9780307406347,0307406342,2007.0,Scott Sigler,566,"['Horror', 'Thriller', 'Fiction', 'Fantasy', 'Science Fiction', 'Audiobook', 'Urban Fantasy']",8064,4.08,"{'5 Stars': 3252, '4 Stars': 2878, '3 Stars': 1432, '2 Stars': 366, '1 Star': 136}"
Malevolent: Alien First Contact Science Fiction Thriller,isbn not found,isbn13 not found,B0058EWU3S,2003.0,E.J. Deen,256,"['Science Fiction', 'Horror']",20,3.85,"{'5 Stars': 7, '4 Stars': 7, '3 Stars': 3, '2 Stars': 2, '1 Star': 1}"
Faith of the Fallen,081257639,9780812576399,081257639X,2000.0,Terry Goodkind,785,"['Fantasy', 'Fiction', 'Epic Fantasy', 'High Fantasy', 'Science Fiction Fantasy', 'Magic', 'Adventure']",73830,4.11,"{'5 Stars': 34131, '4 Stars': 21553, '3 Stars': 12131, '2 Stars': 3936, '1 Star': 2079}"
The Shadow Speaker,1423100336,9781423100331,1423100336,2007.0,Nnedi Okorafor,336,"['Fantasy', 'Young Adult', 'Science Fiction', 'Fiction', 'Africa', 'Speculative Fiction', 'Science Fiction Fantasy']",2703,3.96,"{'5 Stars': 854, '4 Stars': 1068, '3 Stars': 625, '2 Stars': 125, '1 Star': 31}"
Rising,isbn not found,isbn13 not found,asin not found,2011.0,Stephanie Judice,340,"['Fantasy', 'Paranormal', 'Romance', 'Young Adult', 'Science Fiction', 'Dystopia', 'Mythology']",155,4.06,"{'5 Stars': 85, '4 Stars': 25, '3 Stars': 27, '2 Stars': 5, '1 Star': 13}"
Deep Sky,isbn not found,isbn13 not found,B005AJZRO0,2011.0,Patrick  Lee,405,"['Science Fiction', 'Thriller', 'Fiction', 'Time Travel', 'Action', 'Audiobook', 'Mystery']",5101,4.1,"{'5 Stars': 1833, '4 Stars': 2161, '3 Stars': 918, '2 Stars': 156, '1 Star': 33}"
Darkness Visible,1456406248,9781456406240,1456406248,2011.0,Pip Janssen,376,"['Fantasy', 'Historical', 'Mystery', 'Historical Fiction', 'Fiction', 'Science Fiction']",38,4.11,"{'5 Stars': 13, '4 Stars': 17, '3 Stars': 7, '2 Stars': 1, '1 Star': 0}"
Witch Hunt,0786012471,9780786012473,0786012471,1995.0,Wendy Corsi Staub,255,"['Young Adult', 'Horror', 'Time Travel', 'Mystery', 'Witches', 'Science Fiction', 'Mystery Thriller']",161,3.93,"{'5 Stars': 56, '4 Stars': 52, '3 Stars': 44, '2 Stars': 4, '1 Star': 5}"
Remnant,isbn not found,isbn13 not found,B0DWVS6J83,2011.0,Kate Genet,207,"['Science Fiction', 'Post Apocalyptic', 'Lesbian', 'LGBT', 'Fiction', 'Fantasy', 'Apocalyptic']",188,3.43,"{'5 Stars': 37, '4 Stars': 56, '3 Stars': 58, '2 Stars': 24, '1 Star': 13}"
Downward to the Earth,076533173,9780765331731,076533173X,1969.0,Robert Silverberg,256,"['Science Fiction', 'Fiction', 'Fantasy', 'Audiobook', 'Speculative Fiction', 'Science Fiction Fantasy', 'Aliens']",3682,3.92,"{'5 Stars': 1047, '4 Stars': 1559, '3 Stars': 859, '2 Stars': 164, '1 Star': 53}"
Cicada,1463584997,9781463584993,1463584997,2011.0,Belle Whittington,220,"['Young Adult', 'Fantasy', 'Romance', 'Mystery', 'Science Fiction', 'Paranormal', 'Aliens']",162,3.95,"{'5 Stars': 64, '4 Stars': 49, '3 Stars': 32, '2 Stars': 11, '1 Star': 6}"
